"wavelength","throughput","filter","lambda_c"
3.305058247,0.000103667120599994,"F277W",2.77
3.306259213,9.84492695425363e-05,"F277W",2.77
3.307460178,9.3922458975352e-05,"F277W",2.77
3.308661144,8.96561543404785e-05,"F277W",2.77
3.30986211,8.56051908255254e-05,"F277W",2.77
3.311063076,8.23177418700483e-05,"F277W",2.77
3.312264042,7.886047189832e-05,"F277W",2.77
3.313465008,7.60208154467768e-05,"F277W",2.77
3.314665974,7.33644549557084e-05,"F277W",2.77
3.31586694,7.07238554949453e-05,"F277W",2.77
3.317067906,6.89834516185338e-05,"F277W",2.77
3.318268872,6.6901013948766e-05,"F277W",2.77
3.319469838,6.49983898749455e-05,"F277W",2.77
3.320670804,6.31317226134466e-05,"F277W",2.77
3.32187177,6.13361289715308e-05,"F277W",2.77
3.323072736,6.04688492146571e-05,"F277W",2.77
3.324273702,5.91148557977673e-05,"F277W",2.77
3.325474667,5.74453023699219e-05,"F277W",2.77
3.326675633,5.59643294341876e-05,"F277W",2.77
3.327876599,5.46456317561135e-05,"F277W",2.77
3.329077565,5.38696721210191e-05,"F277W",2.77
3.330278531,5.29795033657888e-05,"F277W",2.77
3.331479497,5.15471148123141e-05,"F277W",2.77
3.332680463,5.0180770833216e-05,"F277W",2.77
3.333881429,4.85199726374343e-05,"F277W",2.77
3.335082395,4.72376251982155e-05,"F277W",2.77
3.336283361,4.56071510802075e-05,"F277W",2.77
3.337484327,4.38821257209732e-05,"F277W",2.77
3.338685293,4.24651635635559e-05,"F277W",2.77
3.339886259,4.10263875079848e-05,"F277W",2.77
3.341087225,4.03114525886184e-05,"F277W",2.77
3.342288191,3.95700154326193e-05,"F277W",2.77
3.343489156,3.84322001329967e-05,"F277W",2.77
3.344690122,3.76642057937666e-05,"F277W",2.77
3.345891088,3.69286496947525e-05,"F277W",2.77
3.347092054,3.61309516574113e-05,"F277W",2.77
3.34829302,3.52928767530059e-05,"F277W",2.77
3.349493986,3.42542559992094e-05,"F277W",2.77
3.350694952,3.35392295460744e-05,"F277W",2.77
3.351895918,3.28535727813038e-05,"F277W",2.77
3.353096884,3.2370810221557e-05,"F277W",2.77
3.35429785,3.20374876852139e-05,"F277W",2.77
3.355498816,3.14877441111e-05,"F277W",2.77
3.356699782,3.10172077465596e-05,"F277W",2.77
3.357900748,3.05154296744785e-05,"F277W",2.77
3.359101714,2.98760815750735e-05,"F277W",2.77
3.36030268,2.94029047093219e-05,"F277W",2.77
3.361503645,2.88787189914955e-05,"F277W",2.77
3.362704611,2.85407357541987e-05,"F277W",2.77
3.363905577,2.83669370310387e-05,"F277W",2.77
3.365106543,2.812733679001e-05,"F277W",2.77
3.366307509,2.8173719211459e-05,"F277W",2.77
3.367508475,2.85005579013882e-05,"F277W",2.77
3.368709441,2.87860514305066e-05,"F277W",2.77
3.369910407,2.89871184579926e-05,"F277W",2.77
3.371111373,2.87899806194721e-05,"F277W",2.77
3.372312339,2.85623563216742e-05,"F277W",2.77
3.373513305,2.84343032081873e-05,"F277W",2.77
3.374714271,2.84248305151282e-05,"F277W",2.77
3.375915237,2.85093441571949e-05,"F277W",2.77
3.377116203,2.85142472264307e-05,"F277W",2.77
3.378317169,2.85191480992259e-05,"F277W",2.77
3.379518134,2.89832601093168e-05,"F277W",2.77
3.3807191,2.96323395353258e-05,"F277W",2.77
3.381920066,3.01969375932497e-05,"F277W",2.77
3.383121032,3.05429738801395e-05,"F277W",2.77
3.384321998,3.05410193768135e-05,"F277W",2.77
3.385522964,3.06280697094746e-05,"F277W",2.77
3.38672393,3.07946171346488e-05,"F277W",2.77
3.387924896,3.10572837992614e-05,"F277W",2.77
3.389125862,3.12246260236169e-05,"F277W",2.77
3.390326828,3.10222288304375e-05,"F277W",2.77
3.391527794,3.08662701902912e-05,"F277W",2.77
3.39272876,3.13570746698944e-05,"F277W",2.77
3.393929726,3.20527825951274e-05,"F277W",2.77
3.395130692,3.2751833193839e-05,"F277W",2.77
3.396331658,3.34108856809008e-05,"F277W",2.77
3.397532623,3.42442825969427e-05,"F277W",2.77
3.398733589,3.5242557421221e-05,"F277W",2.77
3.399934555,3.65152739777236e-05,"F277W",2.77
3.401135521,3.79101796037403e-05,"F277W",2.77
3.402336487,3.88293168936679e-05,"F277W",2.77
3.403537453,3.95724308323345e-05,"F277W",2.77
3.404738419,4.03344980589499e-05,"F277W",2.77
3.405939385,4.1046309311789e-05,"F277W",2.77
3.407140351,4.15452635070941e-05,"F277W",2.77
3.408341317,4.2243324692723e-05,"F277W",2.77
3.409542283,4.33010486227492e-05,"F277W",2.77
3.410743249,4.43437381013629e-05,"F277W",2.77
3.411944215,4.59219955090363e-05,"F277W",2.77
3.413145181,4.78488029223472e-05,"F277W",2.77
3.414346146,4.93459011635446e-05,"F277W",2.77
3.415547112,5.04683922278196e-05,"F277W",2.77
3.416748078,5.16190604725576e-05,"F277W",2.77
3.417949044,5.25515993048917e-05,"F277W",2.77
3.41915001,5.35857141035936e-05,"F277W",2.77
3.420350976,5.45358655291614e-05,"F277W",2.77
3.421551942,5.49009880696528e-05,"F277W",2.77
3.422752908,5.51704930529394e-05,"F277W",2.77
3.423953874,5.58637599533674e-05,"F277W",2.77
3.42515484,5.72454473086407e-05,"F277W",2.77
3.426355806,5.83191830343744e-05,"F277W",2.77
3.427556772,5.85909031090081e-05,"F277W",2.77
3.428757738,5.8560047295324e-05,"F277W",2.77
3.429958704,5.84827082324851e-05,"F277W",2.77
3.43115967,5.9116245130517e-05,"F277W",2.77
3.432360635,6.02263653168002e-05,"F277W",2.77
3.433561601,6.05724192903021e-05,"F277W",2.77
3.434762567,6.0484431852392e-05,"F277W",2.77
3.435963533,6.08910036226565e-05,"F277W",2.77
3.437164499,6.13463680067169e-05,"F277W",2.77
3.438365465,6.19135072531476e-05,"F277W",2.77
3.439566431,6.25638048654297e-05,"F277W",2.77
3.440767397,6.2403063545745e-05,"F277W",2.77
3.441968363,6.23403310694024e-05,"F277W",2.77
3.443169329,6.27663337085792e-05,"F277W",2.77
3.444370295,6.337532576881e-05,"F277W",2.77
3.445571261,6.38594598167026e-05,"F277W",2.77
3.446772227,6.40961236051614e-05,"F277W",2.77
3.447973193,6.4806413553181e-05,"F277W",2.77
3.449174159,6.56548615143608e-05,"F277W",2.77
3.450375124,6.59203527398006e-05,"F277W",2.77
3.45157609,6.62163376203307e-05,"F277W",2.77
3.452777056,6.57575601900594e-05,"F277W",2.77
3.453978022,6.47801144555706e-05,"F277W",2.77
3.455178988,6.45263523539476e-05,"F277W",2.77
3.456379954,6.41688879294384e-05,"F277W",2.77
3.45758092,6.32746235212237e-05,"F277W",2.77
3.458781886,6.26407811435463e-05,"F277W",2.77
3.459982852,6.20016273800623e-05,"F277W",2.77
3.461183818,6.15102902177788e-05,"F277W",2.77
3.462384784,6.18690086532216e-05,"F277W",2.77
3.46358575,6.20463988475909e-05,"F277W",2.77
3.464786716,6.25540066644386e-05,"F277W",2.77
3.465987682,6.33784372547612e-05,"F277W",2.77
3.467188648,6.36856974057843e-05,"F277W",2.77
3.468389613,6.39530030669251e-05,"F277W",2.77
3.469590579,6.39813781384451e-05,"F277W",2.77
3.470791545,6.36737868257454e-05,"F277W",2.77
3.471992511,6.34939821540621e-05,"F277W",2.77
3.473193477,6.30796176298819e-05,"F277W",2.77
3.474394443,6.21581817522006e-05,"F277W",2.77
3.475595409,6.10469597771778e-05,"F277W",2.77
3.476796375,5.95871645755903e-05,"F277W",2.77
3.477997341,5.84749451736066e-05,"F277W",2.77
3.479198307,5.77381709201202e-05,"F277W",2.77
3.480399273,5.66928535114462e-05,"F277W",2.77
3.481600239,5.61050514532778e-05,"F277W",2.77
3.482801205,5.55279006678627e-05,"F277W",2.77
3.484002171,5.50284979133607e-05,"F277W",2.77
3.485203137,5.53256004400599e-05,"F277W",2.77
3.486404102,5.50198198065549e-05,"F277W",2.77
3.487605068,5.42419835528068e-05,"F277W",2.77
3.488806034,5.38182038268917e-05,"F277W",2.77
3.490007,5.27151076768995e-05,"F277W",2.77
3.491207966,5.18870503945222e-05,"F277W",2.77
3.492408932,5.17572229058206e-05,"F277W",2.77
3.493609898,5.07632863816067e-05,"F277W",2.77
3.494810864,5.01440153642973e-05,"F277W",2.77
3.49601183,5.05086245354227e-05,"F277W",2.77
3.497212796,5.05308587493241e-05,"F277W",2.77
3.498413762,5.11148533252757e-05,"F277W",2.77
3.499614728,5.16670211743817e-05,"F277W",2.77
3.500815694,5.07926503715134e-05,"F277W",2.77
3.50201666,5.03017279428142e-05,"F277W",2.77
3.503217626,5.009238136289e-05,"F277W",2.77
3.504418591,4.91390897284758e-05,"F277W",2.77
3.505619557,4.88988958136216e-05,"F277W",2.77
3.506820523,4.86085667972532e-05,"F277W",2.77
3.508021489,4.82027353916426e-05,"F277W",2.77
3.509222455,0,"F277W",2.77
3.510423421,0,"F277W",2.77
NA,NA,"F277W",2.77
2.947035769,0,"F335M",3.365
2.948387,0,"F335M",3.365
2.949738231,1.03144851224894e-05,"F335M",3.365
2.951089462,1.1161232453274e-05,"F335M",3.365
2.952440694,1.38463341462421e-05,"F335M",3.365
2.953791925,1.52277068653278e-05,"F335M",3.365
2.955143156,1.5189382071715e-05,"F335M",3.365
2.956494388,1.41491160947595e-05,"F335M",3.365
2.957845619,1.50205111999187e-05,"F335M",3.365
2.959196851,1.84328186144232e-05,"F335M",3.365
2.960548082,1.92855272781022e-05,"F335M",3.365
2.961899314,2.00564363171425e-05,"F335M",3.365
2.963250545,2.03270225077388e-05,"F335M",3.365
2.964601776,2.30318871081605e-05,"F335M",3.365
2.965953008,2.45176204629615e-05,"F335M",3.365
2.967304239,2.67458349502602e-05,"F335M",3.365
2.968655471,2.74586902620971e-05,"F335M",3.365
2.970006702,2.94187831675517e-05,"F335M",3.365
2.971357934,2.85393807094656e-05,"F335M",3.365
2.972709165,2.9565365119727e-05,"F335M",3.365
2.974060397,3.12339379102224e-05,"F335M",3.365
2.975411628,3.55520817492331e-05,"F335M",3.365
2.976762859,3.62346081009642e-05,"F335M",3.365
2.978114091,4.0309070640056e-05,"F335M",3.365
2.979465322,4.32671228389741e-05,"F335M",3.365
2.980816554,4.49706368800469e-05,"F335M",3.365
2.982167785,4.86858234330045e-05,"F335M",3.365
2.983519017,4.88891840931269e-05,"F335M",3.365
2.984870248,5.10461064742886e-05,"F335M",3.365
2.986221479,5.11210306632221e-05,"F335M",3.365
2.987572711,5.41242864791223e-05,"F335M",3.365
2.988923942,5.7601744968479e-05,"F335M",3.365
2.990275174,6.19754145287761e-05,"F335M",3.365
2.991626405,6.72479212114718e-05,"F335M",3.365
2.992977637,7.38481133130013e-05,"F335M",3.365
2.994328868,7.92361321376882e-05,"F335M",3.365
2.9956801,8.01107277040666e-05,"F335M",3.365
2.997031331,8.50095676392409e-05,"F335M",3.365
2.998382562,8.94041554302281e-05,"F335M",3.365
2.999733794,9.41974658679752e-05,"F335M",3.365
3.001085025,9.99771628308712e-05,"F335M",3.365
3.002436257,0.000107897645382158,"F335M",3.365
3.003787488,0.000111183215829424,"F335M",3.365
3.00513872,0.000110027835613505,"F335M",3.365
3.006489951,0.000103843128076776,"F335M",3.365
3.007841182,0.000108947106136123,"F335M",3.365
3.009192414,0.000118626261571373,"F335M",3.365
3.010543645,0.000120978450973481,"F335M",3.365
3.011894877,0.000122584821634681,"F335M",3.365
3.013246108,0.000126406876248918,"F335M",3.365
3.01459734,0.000128300908409445,"F335M",3.365
3.015948571,0.000125135405129264,"F335M",3.365
3.017299803,0.000126094747254426,"F335M",3.365
3.018651034,0.000126592887808249,"F335M",3.365
3.020002265,0.000124027073600703,"F335M",3.365
3.021353497,0.00012024379521161,"F335M",3.365
3.022704728,0.000121747286667528,"F335M",3.365
3.02405596,0.000119395953915316,"F335M",3.365
3.025407191,0.000125290625228441,"F335M",3.365
3.026758423,0.000131923733962824,"F335M",3.365
3.028109654,0.000138031143414206,"F335M",3.365
3.029460886,0.000145811294003868,"F335M",3.365
3.030812117,0.000151331391264806,"F335M",3.365
3.032163348,0.00015429979040492,"F335M",3.365
3.03351458,0.000157274535322152,"F335M",3.365
3.034865811,0.000161707946212268,"F335M",3.365
3.036217043,0.000167992245672227,"F335M",3.365
3.037568274,0.000175551439625386,"F335M",3.365
3.038919506,0.000179322015760412,"F335M",3.365
3.040270737,0.000187308503738819,"F335M",3.365
3.041621968,0.000192622094668183,"F335M",3.365
3.0429732,0.000203340204925095,"F335M",3.365
3.044324431,0.000211545760433742,"F335M",3.365
3.045675663,0.000224596161376027,"F335M",3.365
3.047026894,0.000236558120845152,"F335M",3.365
3.048378126,0.000251581021116834,"F335M",3.365
3.049729357,0.000262500645795528,"F335M",3.365
3.051080589,0.000275619209357128,"F335M",3.365
3.05243182,0.00029087079731804,"F335M",3.365
3.053783051,0.000308205263098377,"F335M",3.365
3.055134283,0.000325928507600513,"F335M",3.365
3.056485514,0.000341682353619065,"F335M",3.365
3.057836746,0.000359467209751007,"F335M",3.365
3.059187977,0.000380581104784081,"F335M",3.365
3.060539209,0.00040385793791213,"F335M",3.365
3.06189044,0.000426811799614049,"F335M",3.365
3.063241671,0.000453793833261293,"F335M",3.365
3.064592903,0.000482134138754208,"F335M",3.365
3.065944134,0.000512463263944891,"F335M",3.365
3.067295366,0.000538900942113161,"F335M",3.365
3.068646597,0.000569515058015333,"F335M",3.365
3.069997829,0.000597500424867043,"F335M",3.365
3.07134906,0.000632205367431792,"F335M",3.365
3.072700292,0.000667729249719513,"F335M",3.365
3.074051523,0.000706740078692521,"F335M",3.365
3.075402754,0.00074279764195697,"F335M",3.365
3.076753986,0.000788110396947134,"F335M",3.365
3.078105217,0.000830868597341137,"F335M",3.365
3.079456449,0.000878697858744107,"F335M",3.365
3.08080768,0.000926621946785159,"F335M",3.365
3.082158912,0.000977928995542737,"F335M",3.365
3.083510143,0.00102749018903758,"F335M",3.365
3.084861374,0.00108852170816035,"F335M",3.365
3.086212606,0.00115011876293144,"F335M",3.365
3.087563837,0.00121497125386109,"F335M",3.365
3.088915069,0.0012791958265765,"F335M",3.365
3.0902663,0.0013535340062726,"F335M",3.365
3.091617532,0.00143129674494225,"F335M",3.365
3.092968763,0.00151779326502437,"F335M",3.365
3.094319995,0.0016044674726785,"F335M",3.365
3.095671226,0.00169879184009,"F335M",3.365
3.097022457,0.00180128017286448,"F335M",3.365
3.098373689,0.0019172722869705,"F335M",3.365
3.09972492,0.00204651879322741,"F335M",3.365
3.101076152,0.00218401339494874,"F335M",3.365
3.102427383,0.00232316594446717,"F335M",3.365
3.103778615,0.00248052514221718,"F335M",3.365
3.105129846,0.00265186972406932,"F335M",3.365
3.106481078,0.00283521807833482,"F335M",3.365
3.107832309,0.00304023464932621,"F335M",3.365
3.10918354,0.00326885010920479,"F335M",3.365
3.110534772,0.00351856241238051,"F335M",3.365
3.111886003,0.0037910997049207,"F335M",3.365
3.113237235,0.0040917538439348,"F335M",3.365
3.114588466,0.00443381571334706,"F335M",3.365
3.115939698,0.00481419930858351,"F335M",3.365
3.117290929,0.00523663059095477,"F335M",3.365
3.11864216,0.00570034801828751,"F335M",3.365
3.119993392,0.00621632781261494,"F335M",3.365
3.121344623,0.00679789619386886,"F335M",3.365
3.122695855,0.00744870759861965,"F335M",3.365
3.124047086,0.00817656334235784,"F335M",3.365
3.125398318,0.00899534023326315,"F335M",3.365
3.126749549,0.00991267478814026,"F335M",3.365
3.128100781,0.0109461365127955,"F335M",3.365
3.129452012,0.0121017642595629,"F335M",3.365
3.130803243,0.013403711091444,"F335M",3.365
3.132154475,0.0148801249957749,"F335M",3.365
3.133505706,0.0165441916758744,"F335M",3.365
3.134856938,0.0184163305600458,"F335M",3.365
3.136208169,0.0205408562395243,"F335M",3.365
3.137559401,0.0229299739210361,"F335M",3.365
3.138910632,0.0256326515974386,"F335M",3.365
3.140261863,0.0286825085138988,"F335M",3.365
3.141613095,0.0321177426392389,"F335M",3.365
3.142964326,0.0359803503092785,"F335M",3.365
3.144315558,0.0403371120352578,"F335M",3.365
3.145666789,0.0452007688444337,"F335M",3.365
3.147018021,0.0506407440216006,"F335M",3.365
3.148369252,0.056663624991118,"F335M",3.365
3.149720484,0.063336771816205,"F335M",3.365
3.151071715,0.0706543557125639,"F335M",3.365
3.152422946,0.0786378157502358,"F335M",3.365
3.153774178,0.0872708201015917,"F335M",3.365
3.155125409,0.0965404687029688,"F335M",3.365
3.156476641,0.106399577896458,"F335M",3.365
3.157827872,0.116729335384556,"F335M",3.365
3.159179104,0.12751569298573,"F335M",3.365
3.160530335,0.13861662699876,"F335M",3.365
3.161881566,0.149929076678885,"F335M",3.365
3.163232798,0.161466206364381,"F335M",3.365
3.164584029,0.172934110648919,"F335M",3.365
3.165935261,0.184462990799962,"F335M",3.365
3.167286492,0.195906321307736,"F335M",3.365
3.168637724,0.207222084361927,"F335M",3.365
3.169988955,0.218476862385564,"F335M",3.365
3.171340187,0.229533130734741,"F335M",3.365
3.172691418,0.240515967072721,"F335M",3.365
3.174042649,0.251392469741928,"F335M",3.365
3.175393881,0.262131244265828,"F335M",3.365
3.176745112,0.272834290932142,"F335M",3.365
3.178096344,0.283364692414107,"F335M",3.365
3.179447575,0.293809167972887,"F335M",3.365
3.180798807,0.304131020416185,"F335M",3.365
3.182150038,0.314247672773248,"F335M",3.365
3.18350127,0.324227258469926,"F335M",3.365
3.184852501,0.333942461713328,"F335M",3.365
3.186203732,0.343413750130183,"F335M",3.365
3.187554964,0.352649004919637,"F335M",3.365
3.188906195,0.361500839692565,"F335M",3.365
3.190257427,0.370059672815709,"F335M",3.365
3.191608658,0.378275350663302,"F335M",3.365
3.19295989,0.386092636458418,"F335M",3.365
3.194311121,0.393581760613386,"F335M",3.365
3.195662352,0.400658619861487,"F335M",3.365
3.197013584,0.407370903716014,"F335M",3.365
3.198364815,0.413751937399004,"F335M",3.365
3.199716047,0.419708815610204,"F335M",3.365
3.201067278,0.425355302397369,"F335M",3.365
3.20241851,0.430662389018984,"F335M",3.365
3.203769741,0.435599429524041,"F335M",3.365
3.205120973,0.440247379913429,"F335M",3.365
3.206472204,0.444580700201055,"F335M",3.365
3.207823435,0.448612707254446,"F335M",3.365
3.209174667,0.452389264798143,"F335M",3.365
3.210525898,0.455867126298611,"F335M",3.365
3.21187713,0.459099559924203,"F335M",3.365
3.213228361,0.462121886215134,"F335M",3.365
3.214579593,0.464887642038342,"F335M",3.365
3.215930824,0.467469359211466,"F335M",3.365
3.217282055,0.469837034632079,"F335M",3.365
3.218633287,0.472008177803509,"F335M",3.365
3.219984518,0.474013998915527,"F335M",3.365
3.22133575,0.475869845505856,"F335M",3.365
3.222686981,0.477579255316292,"F335M",3.365
3.224038213,0.479147932631796,"F335M",3.365
3.225389444,0.480590872310463,"F335M",3.365
3.226740676,0.481895287908276,"F335M",3.365
3.228091907,0.483074408645832,"F335M",3.365
3.229443138,0.48418464556323,"F335M",3.365
3.23079437,0.485197707232614,"F335M",3.365
3.232145601,0.486085313637913,"F335M",3.365
3.233496833,0.48693354245889,"F335M",3.365
3.234848064,0.487704208988386,"F335M",3.365
3.236199296,0.488384879765015,"F335M",3.365
3.237550527,0.489027648923463,"F335M",3.365
3.238901759,0.489619217242899,"F335M",3.365
3.24025299,0.490096309131777,"F335M",3.365
3.241604221,0.490583009707578,"F335M",3.365
3.242955453,0.491022349057383,"F335M",3.365
3.244306684,0.491373295440608,"F335M",3.365
3.245657916,0.491744379930403,"F335M",3.365
3.247009147,0.49201012788118,"F335M",3.365
3.248360379,0.492303608103299,"F335M",3.365
3.24971161,0.492540752123902,"F335M",3.365
3.251062841,0.492691926550202,"F335M",3.365
3.252414073,0.492902051954717,"F335M",3.365
3.253765304,0.493110860071103,"F335M",3.365
3.255116536,0.49321944124508,"F335M",3.365
3.256467767,0.493391695646651,"F335M",3.365
3.257818999,0.493541850187921,"F335M",3.365
3.25917023,0.493626527829546,"F335M",3.365
3.260521462,0.493775523058275,"F335M",3.365
3.261872693,0.493910119409746,"F335M",3.365
3.263223924,0.493965107635121,"F335M",3.365
3.264575156,0.494084475372058,"F335M",3.365
3.265926387,0.49421398869133,"F335M",3.365
3.267277619,0.494276396179045,"F335M",3.365
3.26862885,0.494419793315946,"F335M",3.365
3.269980082,0.494563359615037,"F335M",3.365
3.271331313,0.494664279433923,"F335M",3.365
3.272682544,0.494818083411087,"F335M",3.365
3.274033776,0.494922813510229,"F335M",3.365
3.275385007,0.495095288029225,"F335M",3.365
3.276736239,0.495286095497233,"F335M",3.365
3.27808747,0.495448268256086,"F335M",3.365
3.279438702,0.495665821149557,"F335M",3.365
3.280789933,0.495892132923918,"F335M",3.365
3.282141165,0.496080422334059,"F335M",3.365
3.283492396,0.496313473630592,"F335M",3.365
3.284843627,0.496544183810843,"F335M",3.365
3.286194859,0.496783323843118,"F335M",3.365
3.28754609,0.497039769424241,"F335M",3.365
3.288897322,0.497303159163087,"F335M",3.365
3.290248553,0.497572646958761,"F335M",3.365
3.291599785,0.497851257534171,"F335M",3.365
3.292951016,0.498131400522333,"F335M",3.365
3.294302247,0.498419656133122,"F335M",3.365
3.295653479,0.498692743323966,"F335M",3.365
3.29700471,0.498985575873601,"F335M",3.365
3.298355942,0.499266612164298,"F335M",3.365
3.299707173,0.499527333162314,"F335M",3.365
3.301058405,0.499824653315301,"F335M",3.365
3.302409636,0.500066319268123,"F335M",3.365
3.303760868,0.500312172038095,"F335M",3.365
3.305112099,0.500628931050511,"F335M",3.365
3.30646333,0.500854268342606,"F335M",3.365
3.307814562,0.501076276700418,"F335M",3.365
3.309165793,0.501376119395371,"F335M",3.365
3.310517025,0.50158747852173,"F335M",3.365
3.311868256,0.501794718898434,"F335M",3.365
3.313219488,0.502127434150994,"F335M",3.365
3.314570719,0.502338957465952,"F335M",3.365
3.315921951,0.502542273327889,"F335M",3.365
3.317273182,0.502880354106961,"F335M",3.365
3.318624413,0.503077196768585,"F335M",3.365
3.319975645,0.50327551763308,"F335M",3.365
3.321326876,0.503602271358117,"F335M",3.365
3.322678108,0.503791513658327,"F335M",3.365
3.324029339,0.504153603018044,"F335M",3.365
3.325380571,0.504371134890803,"F335M",3.365
3.326731802,0.504602286347264,"F335M",3.365
3.328083033,0.50501058007617,"F335M",3.365
3.329434265,0.505245175311787,"F335M",3.365
3.330785496,0.505475697934454,"F335M",3.365
3.332136728,0.505890135465692,"F335M",3.365
3.333487959,0.506150424891355,"F335M",3.365
3.334839191,0.506439070001063,"F335M",3.365
3.336190422,0.506915601155173,"F335M",3.365
3.337541654,0.50722018094464,"F335M",3.365
3.338892885,0.507544314100365,"F335M",3.365
3.340244116,0.508062521449636,"F335M",3.365
3.341595348,0.508410251218208,"F335M",3.365
3.342946579,0.5087496138703,"F335M",3.365
3.344297811,0.509300518960305,"F335M",3.365
3.345649042,0.509683302653363,"F335M",3.365
3.347000274,0.510272449015427,"F335M",3.365
3.348351505,0.51068147947997,"F335M",3.365
3.349702736,0.511092696052812,"F335M",3.365
3.351053968,0.51169991995756,"F335M",3.365
3.352405199,0.512113357558167,"F335M",3.365
3.353756431,0.512536745562926,"F335M",3.365
3.355107662,0.513134102741232,"F335M",3.365
3.356458894,0.51354341016963,"F335M",3.365
3.357810125,0.513953649789022,"F335M",3.365
3.359161357,0.51454242850592,"F335M",3.365
3.360512588,0.514960816089214,"F335M",3.365
3.361863819,0.515360689765363,"F335M",3.365
3.363215051,0.515913668034552,"F335M",3.365
3.364566282,0.516275947138304,"F335M",3.365
3.365917514,0.516625256673733,"F335M",3.365
3.367268745,0.517125803769409,"F335M",3.365
3.368619977,0.517452919296423,"F335M",3.365
3.369971208,0.517772536553832,"F335M",3.365
3.371322439,0.518227963897197,"F335M",3.365
3.372673671,0.51852038113383,"F335M",3.365
3.374024902,0.518929318855855,"F335M",3.365
3.375376134,0.519179445360378,"F335M",3.365
3.376727365,0.51941407056985,"F335M",3.365
3.378078597,0.519764434091131,"F335M",3.365
3.379429828,0.519981612861198,"F335M",3.365
3.38078106,0.520194085830837,"F335M",3.365
3.382132291,0.520525821190316,"F335M",3.365
3.383483522,0.520740805703284,"F335M",3.365
3.384834754,0.520962244670795,"F335M",3.365
3.386185985,0.521278385630822,"F335M",3.365
3.387537217,0.521478835734935,"F335M",3.365
3.388888448,0.52168386018152,"F335M",3.365
3.39023968,0.52197562350657,"F335M",3.365
3.391590911,0.522183816163059,"F335M",3.365
3.392942143,0.522396877221784,"F335M",3.365
3.394293374,0.522696544729453,"F335M",3.365
3.395644605,0.522917320660118,"F335M",3.365
3.396995837,0.523132456075801,"F335M",3.365
3.398347068,0.523426826948179,"F335M",3.365
3.3996983,0.523657096690171,"F335M",3.365
3.401049531,0.523983720734447,"F335M",3.365
3.402400763,0.524256991852512,"F335M",3.365
3.403751994,0.52453899949129,"F335M",3.365
3.405103225,0.524900544372774,"F335M",3.365
3.406454457,0.5252126416673,"F335M",3.365
3.407805688,0.52555004670416,"F335M",3.365
3.40915692,0.525957541004518,"F335M",3.365
3.410508151,0.526317648658095,"F335M",3.365
3.411859383,0.526693638428171,"F335M",3.365
3.413210614,0.527129183469419,"F335M",3.365
3.414561846,0.52751901657968,"F335M",3.365
3.415913077,0.527906279008722,"F335M",3.365
3.417264308,0.528349003342298,"F335M",3.365
3.41861554,0.528744537119079,"F335M",3.365
3.419966771,0.529130741307882,"F335M",3.365
3.421318003,0.529563034096624,"F335M",3.365
3.422669234,0.529933982853377,"F335M",3.365
3.424020466,0.530341394989643,"F335M",3.365
3.425371697,0.53067514525146,"F335M",3.365
3.426722928,0.530988319957792,"F335M",3.365
3.42807416,0.531353838558562,"F335M",3.365
3.429425391,0.531650073136409,"F335M",3.365
3.430776623,0.531949909116852,"F335M",3.365
3.432127854,0.532331457928755,"F335M",3.365
3.433479086,0.532642542297154,"F335M",3.365
3.434830317,0.532878869562505,"F335M",3.365
3.436181549,0.533063156142478,"F335M",3.365
3.43753278,0.533095779082855,"F335M",3.365
3.438884011,0.533102643620819,"F335M",3.365
3.440235243,0.533158102365957,"F335M",3.365
3.441586474,0.533128292387804,"F335M",3.365
3.442937706,0.53307801373907,"F335M",3.365
3.444288937,0.533079937766198,"F335M",3.365
3.445640169,0.532993846698818,"F335M",3.365
3.4469914,0.53287960695914,"F335M",3.365
3.448342631,0.532833708939838,"F335M",3.365
3.449693863,0.532708639269418,"F335M",3.365
3.451045094,0.532667231612287,"F335M",3.365
3.452396326,0.532551347306798,"F335M",3.365
3.453747557,0.532441790615789,"F335M",3.365
3.455098789,0.532448233655786,"F335M",3.365
3.45645002,0.532401652537802,"F335M",3.365
3.457801252,0.532393254012436,"F335M",3.365
3.459152483,0.532522469640253,"F335M",3.365
3.460503714,0.532597341548202,"F335M",3.365
3.461854946,0.532735355990551,"F335M",3.365
3.463206177,0.533036648958006,"F335M",3.365
3.464557409,0.533305045649743,"F335M",3.365
3.46590864,0.533651742777907,"F335M",3.365
3.467259872,0.53417298141038,"F335M",3.365
3.468611103,0.534673169090556,"F335M",3.365
3.469962335,0.535249302673424,"F335M",3.365
3.471313566,0.536009602055076,"F335M",3.365
3.472664797,0.536748581020361,"F335M",3.365
3.474016029,0.537655569652772,"F335M",3.365
3.47536726,0.538520194707153,"F335M",3.365
3.476718492,0.539435070338293,"F335M",3.365
3.478069723,0.540502602424195,"F335M",3.365
3.479420955,0.541499595879235,"F335M",3.365
3.480772186,0.542506312104504,"F335M",3.365
3.482123417,0.543625159573252,"F335M",3.365
3.483474649,0.544589493266325,"F335M",3.365
3.48482588,0.54548350058801,"F335M",3.365
3.486177112,0.546389952247136,"F335M",3.365
3.487528343,0.547039747747707,"F335M",3.365
3.488879575,0.547521919225827,"F335M",3.365
3.490230806,0.547857918442959,"F335M",3.365
3.491582038,0.547811196098013,"F335M",3.365
