region,n_pix,F090W,F115W,F150W,F182M,F200W,F210M,F277W,F335M,F356W,F410M,F430M,F444W,F460M,F480M,F090W_err,F115W_err,F150W_err,F182M_err,F200W_err,F210M_err,F277W_err,F335M_err,F356W_err,F410M_err,F430M_err,F444W_err,F460M_err,F480M_err,F090W_n_eff,F115W_n_eff,F150W_n_eff,F182M_n_eff,F200W_n_eff,F210M_n_eff,F277W_n_eff,F335M_n_eff,F356W_n_eff,F410M_n_eff,F430M_n_eff,F444W_n_eff,F460M_n_eff,F480M_n_eff
39,2,5.7686374186819586e-8,9.52852869010591e-8,1.383835506411425e-7,1.7660903930078717e-7,1.8916548728524327e-7,1.9459008216475831e-7,2.23813276273467e-7,2.1725600239866892e-7,1.655108833267947e-7,1.224936675923905e-7,1.1106923103223114e-7,1.1174260138577865e-7,1.0709416865804632e-7,9.600078582499743e-8,2.4017987881340015e-8,3.08683149687603e-8,3.719993960225507e-8,4.202487826285606e-8,4.349315892013861e-8,4.4112365858652187e-8,4.730890785818956e-8,4.66107286360843e-8,4.068302881138456e-8,3.499909535865042e-8,3.3327050729434665e-8,3.342792266740167e-8,3.2725245401378783e-8,3.0983993581363494e-8,2,2,2,2,2,2,2,2,2,2,2,2,2,2
40,1,4.563472747547886e-8,7.75940275149182e-8,1.0854108809834523e-7,1.272084903657562e-7,1.494031143106365e-7,1.4021319388677483e-7,1.4338751792398884e-7,1.2433461189010214e-7,1.0696284293751012e-7,7.153233527973049e-8,6.573190212051725e-8,6.507754325721184e-8,6.141292095055015e-8,5.75009250625065e-8,2.1362286271717e-8,2.7855704535142922e-8,3.2945574528052356e-8,3.566629927056579e-8,3.8652699040382225e-8,3.744505226151712e-8,3.7866544326620144e-8,3.526111340983182e-8,3.270517435170009e-8,2.674552958528406e-8,2.5638233581999606e-8,2.5510300519047564e-8,2.4781630485210242e-8,2.3979350504654314e-8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,1,5.0707187647669756e-8,1.0131660456899999e-7,1.3925487513837883e-7,1.54396247840153e-7,1.7472032542803948e-7,1.687942504698932e-7,1.5261974333718663e-7,1.2668030737858367e-7,1.1198133467970362e-7,7.497555255418333e-8,6.878512859350821e-8,6.846545218912848e-8,6.248728752132161e-8,5.964941501525118e-8,2.2518256515030144e-8,3.1830269331094264e-8,3.731686952818776e-8,3.9293287956106824e-8,4.1799560455588465e-8,4.1084577455523765e-8,3.906657693440605e-8,3.559217714310037e-8,3.346361227956474e-8,2.738166403894828e-8,2.6226919108715042e-8,2.616590380421217e-8,2.4997457374965484e-8,2.4423229724025274e-8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,1,3.267020223832938e-8,6.261217113392781e-8,9.349012368798701e-8,1.1705952636828266e-7,1.2288604728434096e-7,1.329264639918574e-7,1.3000411026126904e-7,1.0289340967807476e-7,9.672533984613537e-8,6.855395313787603e-8,6.059111116124113e-8,6.171612260064481e-8,5.6159834844408516e-8,5.49137019955581e-8,1.8074900342278344e-8,2.5022424169917632e-8,3.0576154710490824e-8,3.421396299294817e-8,3.5055106230667876e-8,3.645908172072596e-8,3.605608274081768e-8,3.207700261528106e-8,3.1100697716632564e-8,2.618280984498723e-8,2.4615261762012835e-8,2.4842729842077503e-8,2.36980663439886e-8,2.3433672779903304e-8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,2,5.023158073541306e-8,8.203066826077937e-8,1.2561957836470053e-7,1.6546140671228945e-7,1.6180129051650547e-7,1.8685376167853604e-7,1.896169281063507e-7,1.554913663900562e-7,1.519852447534739e-7,1.0504889488472801e-7,1.0744214058088785e-7,9.945793628891277e-8,1.0041971683587224e-7,9.693646431080538e-8,2.24124029803618e-8,2.8640996536569634e-8,3.544285236330459e-8,4.0676947613149324e-8,4.022453113667149e-8,4.322658460699111e-8,4.354502590495851e-8,3.9432393585738134e-8,3.8985285012870424e-8,3.241124725843299e-8,3.2778367955236554e-8,3.153695233990006e-8,3.1689070171886115e-08,3.113462129379534e-8,2,2,2,2,2,2,2,2,2,2,2,2,2,2
44,1,4.428022861065281e-8,6.878415584015488e-8,1.0191746710872417e-7,1.2818404196599017e-7,1.3795793532197596e-7,1.451057529318664e-7,1.4240956305718107e-7,1.215874481169605e-7,1.0719126700716206e-7,6.993006229199738e-8,6.86583566634152e-8,6.45764255502376e-8,6.329787730895846e-8,5.7861270902083e-8,2.1042867820392926e-8,2.6226733658645883e-8,3.1924515205203066e-8,3.580279904783845e-8,3.7142689095160566e-8,3.809274903861185e-8,3.773719160949594e-8,3.486939175221738e-8,3.274007742922458e-8,2.6444292823215634e-8,2.6202739678021306e-8,2.5411892009497755e-8,2.5159069400309395e-8,2.4054369852915085e-8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,1,5.030767915742542e-8,7.99176645407206e-8,1.237195873145737e-7,1.5466286654938528e-7,1.574716186344207e-7,1.747245788021199e-7,1.5098881719108682e-7,1.1996021269336537e-7,1.1008566855179776e-7,7.349593161716875e-8,7.119798659135971e-8,6.661862849805955e-8,6.328104495333943e-8,6.049807547991215e-8,2.2429373410201504e-8,2.826971251016193e-8,3.5173795262179725e-8,3.9327200071882217e-8,3.968269378890762e-8,4.1800069234646e-8,3.885727952277241e-8,3.463527287222743e-8,3.317916041008238e-8,2.7110133090261424e-8,2.6682950847190742e-8,2.581058474697145e-8,2.5155723991437703e-8,2.4596356535046435e-8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,1,3.1568472380542945e-8,5.469947814127468e-8,8.557438848795646e-8,1.1407674786987906e-7,1.1017524717295775e-7,1.3233476635718654e-7,1.253478431475101e-7,9.469042776920004e-8,9.527360914461901e-8,6.308361052919507e-8,6.452102183079511e-8,5.972866534504429e-8,5.8293838491651864e-8,5.690967558963391e-8,1.7767518785847098e-8,2.3387919561447674e-8,2.925310043191259e-8,3.377524949869047e-8,3.319265689470455e-8,3.6377845779703136e-8,3.540449733402666e-8,3.077180978902606e-8,3.0866423366599995e-8,2.511645088964503e-8,2.5400988530133056e-8,2.443944871412698e-8,2.4144116983574253e-8,2.3855748906633366e-8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,2,5.955456019636568e-8,9.123386862104706e-8,1.4112035754758026e-7,1.8839570048748338e-7,1.8531894687788375e-7,2.1538362506591008e-7,2.31160325998951e-7,1.928718090023471e-7,1.6872058869160413e-7,1.27190904607173e-7,1.2614617346996518e-7,1.160534906317289e-7,1.1321460246615644e-7,1.0586389541267357e-7,2.440380302255484e-8,3.020494473112756e-8,3.756598961129339e-8,4.340457354789739e-8,4.304868718995781e-8,4.6409441395680483e-08,4.807913539145135e-8,4.39171730650263e-8,4.107561182643591e-8,3.5663833866702135e-8,3.551706258546238e-8,3.406662452191718e-8,3.3647377678826095e-8,3.253673238244332e-8,2,2,2,2,2,2,2,2,2,2,2,2,2,2
48,3,6.143030644102143e-8,9.645602942573664e-8,1.4649597169610845e-7,1.9468995096384952e-7,1.9438658716302067e-7,2.2235023977802729e-7,2.415412807656765e-7,1.9623876096826718e-7,1.9036891461597356e-7,1.3635975362037063e-7,1.5015305519146218e-7,1.2891506196091758e-7,1.31939349179986e-7,1.273677158401759e-7,2.4785137974403416e-8,3.1057371013293554e-8,3.827479218703982e-8,4.412368422557771e-8,4.4089294297257775e-8,4.7154028436394196e-8,4.914684941740178e-8,4.4298844338003576e-8,4.363128632254309e-8,3.692692156413402e-8,3.874958776444753e-8,3.590474369229191e-8,3.6323456495766756e-8,3.5688613848141523e-8,3,3,3,3,3,3,3,3,3,3,3,3,3,3
49,2,3.7885925767137575e-8,5.890066623399429e-8,8.702960490818072e-8,1.1644613265427633e-7,1.1789380549834178e-7,1.338136958997135e-7,1.4509440421535206e-7,1.2839197157801259e-7,1.1189303874667172e-7,8.88331699271003e-8,8.727893352269042e-8,8.246652125528553e-8,7.898914336924213e-8,7.599114417741751e-8,1.9464307274377265e-8,2.426945945710252e-8,2.9500780482587357e-8,3.4124204408934776e-8,3.433566738805899e-8,3.6580554383403414e-8,3.809125939311433e-8,3.583182545977983e-8,3.345041685041783e-8,2.9804893881223654e-8,2.9543008229137806e-8,2.8716984739920992e-8,2.8105007270812462e-8,2.7566491285148627e-8,2,2,2,2,2,2,2,2,2,2,2,2,2,2
50,9,9.285799204405808e-8,1.2382651447019982e-7,1.4034761427995856e-7,1.6224659203993102e-7,1.6477490782208992e-7,1.7770740151066374e-7,1.6892620086331758e-7,1.4272888302671537e-7,1.2683089256211342e-7,9.20488023742419e-8,8.891461133803166e-8,8.698121070728778e-8,8.524570047925359e-8,8.118589043617416e-8,3.0472609347421835e-8,3.5188991811388946e-8,3.746299698101562e-8,4.027984508906793e-8,4.059247563552756e-8,4.2155355710830354e-8,4.11006327035628e-8,3.777947631012312e-8,3.561332511323724e-8,3.033954554277995e-8,2.981855317382647e-8,2.9492577152105206e-8,2.9196866352273767e-8,2.8493137846887654e-8,9,9,9,9,9,9,9,9,9,9,9,9,9,9
