region,mass,logzsol,dust2,tage,tau,n_pix,sfr_10myr,sfr_100myr,ssfr_10myr,ssfr_100myr,age_mass_weighted,z_used,kpc_per_pixel,area_kpc2,sigma_sfr_10myr,sigma_sfr_100myr
25,292292956.5000272,-0.3895024983505464,1.8289294767899853,0.0462077983083874,2.2270255012809743,92,6.274298684919597,2.922929565000272,2.1465788160102363e-08,1e-08,0.0230240038969308,1.09,0.16317362753742168,2.449558210582352,2.561400116075609,1.1932476445641933
26,161056310.7370561,-0.3774559185779934,1.948636131401558,0.0464966859869395,2.0968553972540724,41,3.4337424514275225,1.6105631073705609,2.1320136017728124e-08,1e-08,0.0231624236968302,1.09,0.16317362753742168,1.09165094167257,3.1454582415937127,1.4753462355860207
27,184273812.647841,-0.2686447073072628,1.870533067852764,0.0540588453444313,4.705122655930392,43,3.392822808163998,1.8427381264784104,1.8411855485119304e-08,1e-08,0.0269776643274036,1.09,0.16317362753742168,1.1449022071200123,2.9634171259907016,1.6095157429330107
28,249341478.0912197,-0.4478975652809944,2.042260617883553,0.1523965890422073,1.6992563032994858,24,1.5684748956303205,1.610796489925786,6.290469229738447e-09,6.460202699754946e-09,0.0750594822299076,1.09,0.16317362753742168,0.6390151853693092,2.4545189716013462,2.5207483746960575
29,2406415936.833075,-1.9999996687882693,2.410912766486629,2.630715150684233,3.0498050287932013,14,0.5771910846387642,0.5857966821972765,2.398550790011669e-10,2.43431184622308e-10,1.1285605911695082,1.09,0.16317362753742168,0.3727588581320971,1.5484302305546314,1.571516462768227
30,1813153959.669352,-1.914674785519004,2.355463563563018,1.5201327014350556,0.5000003669018079,9,0.1839615310729666,0.2016182467724475,1.0145941004729352e-10,1.1119753272866848e-10,0.4236530150982711,1.09,0.16317362753742168,0.23963069451349095,0.7676876764324937,0.8413707066274709
31,947088799.6686037,-1.9999997604531163,2.1912219796954067,2.749915210380356,1.3875011989230288,3,0.1094916494067163,0.1131251749135311,1.156086413914182e-10,1.194451617980435e-10,0.9479828567243844,1.09,0.16317362753742168,0.07987689817116365,1.3707548980193607,1.4162439641950244
32,1016779565.3998156,-1.9999999183133643,1.6277232457035686,4.658249465502284,0.8330744430834782,2,0.0045957646532113,0.0048537239267946,4.5199223210236084e-12,4.773624580944504e-12,0.8156391865662758,1.09,0.16317362753742168,0.053251265447442436,0.08630338855979293,0.09114757904833444
33,1611088518.350643,-1.9999999830278092,2.458544408185113,1.701899839902009,1.4304977159944687,7,0.4943570881337166,0.5102583988440079,3.0684663350454284e-10,3.167165509728706e-10,0.6860680685218469,1.09,0.16317362753742168,0.18637942906604854,2.652423020131304,2.7377398965160697
34,1181440621.5965066,-1.951278909810512,1.438561302348207,3.8089825707880056,0.5000000356790903,2,0.0011737229175539,0.0012863774838104,9.934675480921354e-13,1.088821105602535e-12,0.4981268426913725,1.09,0.16317362753742168,0.053251265447442436,0.022041221137032562,0.024156749572083313
35,840794238.3113862,-1.999999598496919,2.7060149132099185,1.1932951660216315,1.437176145275587,5,0.4536811926246994,0.4682048146055663,5.39586467119295e-10,5.568601606332222e-10,0.5150143527606692,1.09,0.16317362753742168,0.13312816361860608,3.407852856172746,3.5169478935119156
36,1310194760.331512,-1.9999998608189864,2.2189595404981715,2.001510203552648,0.6041747885930935,4,0.0826325486055656,0.0891228008533834,6.306890479752609e-11,6.802255935662048e-11,0.5285373825494952,1.09,0.16317362753742168,0.10650253089488487,0.7758740370885805,0.8368139245568277
37,1151820414.4651375,-1.9303690321472449,1.9055366162475915,1.9118535311661888,0.50000001552381,3,0.0519688577283782,0.0569568572724766,4.511888926062368e-11,4.944942506417143e-11,0.4572995261770485,1.09,0.16317362753742168,0.07987689817116365,0.6506118654860269,0.713057950127545
38,731768885.9706889,-1.45197182908967,0.8295785186324504,5.294740468311231,0.5000002299091508,1,3.722321064654716e-05,4.0795913242661166e-05,5.086744101885488e-14,5.574972375129824e-14,0.4998669070586812,1.09,0.16317362753742168,0.026625632723721218,0.0013980216369988603,0.001532204461241419
39,923144195.8713278,-0.2878470323813864,0.336085662458011,4.700486814390527,0.5000000139439892,2,0.0001541326855432,0.000168926425514,1.6696490779299308e-13,1.829902915162348e-13,0.4996115167608251,1.09,0.16317362753742168,0.053251265447442436,0.00289444174233427,0.003172251853446109
40,685954387.6567523,-1.999999616523917,2.3968618368214165,1.81443336538136,0.605303832706306,2,0.0600241408225921,0.0647293830290499,8.750456575930221e-11,9.436397549721648e-11,0.5099906847561548,1.09,0.16317362753742168,0.053251265447442436,1.1271871253807915,1.2155463815772802
